code,name,active,changed_at,source_window,collected_at,raw_json
1132,교통영향평가대행자,Y,,all,2026-09-05T15:38:04+00:00,"{""baseLawordArtclClauseNm"": ""제26조"", ""baseLawordNm"": ""도시교통정비촉진법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1132"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""58"", ""indstrytyClsfcNm"": ""운송,물류"", ""indstrytyNm"": ""교통영향평가대행자"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1136,분뇨수집·운반업(구: 분뇨등수집·운반업 또는 정화조청소업),Y,,all,2026-09-05T15:39:00+00:00,"{""baseLawordArtclClauseNm"": ""제45조"", ""baseLawordNm"": ""하수도법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1136"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""55"", ""indstrytyClsfcNm"": ""환경"", ""indstrytyNm"": ""분뇨수집·운반업(구: 분뇨등수집·운반업 또는 정화조청소업)"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1139,개인하수처리시설관리업(구:오수처리시설관리업),Y,,all,2026-09-05T15:39:00+00:00,"{""baseLawordArtclClauseNm"": ""제53조"", ""baseLawordNm"": ""하수도법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1139"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""55"", ""indstrytyClsfcNm"": ""환경"", ""indstrytyNm"": ""개인하수처리시설관리업(구:오수처리시설관리업)"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1143,폐기물종합처분업,Y,,all,2026-09-05T15:39:00+00:00,"{""baseLawordArtclClauseNm"": ""제25조"", ""baseLawordNm"": ""폐기물관리법"", ""baseLawordUrl"": """", ""inclsnLcns"": ""[1^1257^폐기물중간처분업(지정폐기물외 폐기물-소각전문)^1143^폐기물종합처분업],[2^1250^폐기물중간처분업(지정폐기물외 폐기물-기계적처리전문)^1143^폐기물종합처분업],[3^1251^폐기물중간처분업(지정폐기물외 폐기물-화학처리또는생물학적처리전문)^1143^폐기물종합처분업],[4^1254^폐기물중간처분업(지정폐기물)^1143^폐기물종합처분업],[5^1255^폐기물중간처분업(의료폐기물)^1143^폐기물종합처분업],[6^1388^폐기물최종처분업(지정폐기물외 폐기물)^1143^폐기물종합처분업],[7^1389^폐기물최종처분업(지정폐기물)^1143^폐기물종합처분업],[8^1227^폐기물수집·운반업(사업장비배출시설계폐기물)^1143^폐기물종합처분업],[9^1226^폐기물수집·운반업(사업장배출시설폐기물)^1143^폐기물종합처분업],[10^1229^폐기물수집·운반업(지정폐기물)^1143^폐기물종합처분업],[11^6727^폐기물수집·운반업(의료폐기물)^1143^폐기물종합처분업]"", ""indstrytyCd"": ""1143"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""55"", ""indstrytyClsfcNm"": ""환경"", ""indstrytyNm"": ""폐기물종합처분업"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1146,우수물류기업,Y,,all,2026-09-05T15:39:00+00:00,"{""baseLawordArtclClauseNm"": ""제38조"", ""baseLawordNm"": ""물류정책기본법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1146"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""58"", ""indstrytyClsfcNm"": ""운송,물류"", ""indstrytyNm"": ""우수물류기업"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1147,국제물류주선업,Y,,all,2026-09-05T15:39:01+00:00,"{""baseLawordArtclClauseNm"": ""제43조"", ""baseLawordNm"": ""물류정책기본법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1147"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""58"", ""indstrytyClsfcNm"": ""운송,물류"", ""indstrytyNm"": ""국제물류주선업"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1153,해운중개업,Y,,all,2026-09-05T15:38:04+00:00,"{""baseLawordArtclClauseNm"": ""제33조"", ""baseLawordNm"": ""해운법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1153"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""59"", ""indstrytyClsfcNm"": ""해운"", ""indstrytyNm"": ""해운중개업"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1154,해운대리점업,Y,,all,2026-09-05T15:38:04+00:00,"{""baseLawordArtclClauseNm"": ""제33조"", ""baseLawordNm"": ""해운법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1154"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""59"", ""indstrytyClsfcNm"": ""해운"", ""indstrytyNm"": ""해운대리점업"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1155,항만운송사업(항만하역사업),Y,,all,2026-09-05T15:38:04+00:00,"{""baseLawordArtclClauseNm"": ""제4조"", ""baseLawordNm"": ""항만운송사업법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1155"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""59"", ""indstrytyClsfcNm"": ""해운"", ""indstrytyNm"": ""항만운송사업(항만하역사업)"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
1156,항만운송사업(검수사업),Y,,all,2026-09-05T15:38:04+00:00,"{""baseLawordArtclClauseNm"": ""제4조"", ""baseLawordNm"": ""항만운송사업법"", ""baseLawordUrl"": """", ""inclsnLcns"": """", ""indstrytyCd"": ""1156"", ""indstrytyChgDt"": ""2024-05-02 11:00:48"", ""indstrytyClsfcCd"": ""59"", ""indstrytyClsfcNm"": ""해운"", ""indstrytyNm"": ""항만운송사업(검수사업)"", ""indstrytyRgstDt"": ""2002-08-14 13:32:48"", ""indstrytyUseYn"": ""Y"", ""rltnRgltCntnts"": """"}"
